,ID,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_Lvl,Age,Age_Group,AgeGroup_inSymbol,Income_Group,Active_Cust,Child_Status
172,1349,Graduation,Married,50447,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,2,44,Middle Age Adult,3,High,Active,With Child
173,1880,PhD,Married,53537,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Active,With Child
174,641,Graduation,Single,52074,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,2,47,Middle Age Adult,3,High,Active,With Child
175,8717,PhD,Married,80427,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,3,37,Adult,2,High,Active,With Child
176,10314,PhD,Married,83837,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,3,64,Elder,4,High,Active,Without Child
177,10854,PhD,Married,38853,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,With Child
178,10492,Graduation,Married,38285,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,2,55,Middle Age Adult,3,High,Passive,With Child
179,6935,Master,Married,78497,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,3,62,Elder,4,High,Active,Without Child
180,7698,PhD,Married,51650,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,3,38,Adult,2,High,Active,With Child
181,3559,Master,Married,16248,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,3,26,Adult,2,High,Active,With Child
182,10562,Master,Married,66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,3,67,Elder,4,High,Active,Without Child
183,10796,Master,Married,30477,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,3,30,Adult,2,High,Active,With Child
184,2563,Basic,Married,28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,1,53,Middle Age Adult,3,High,Active,Without Child
185,3518,Graduation,Married,25271,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,2,29,Adult,2,High,Active,With Child
186,5823,PhD,Single,32303,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,With Child
187,3934,Graduation,Married,61286,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,2,47,Middle Age Adult,3,High,Active,With Child
188,6982,Graduation,Married,74068,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,2,37,Adult,2,High,Active,Without Child
189,6431,PhD,Married,45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,3,49,Middle Age Adult,3,High,Active,With Child
190,9733,Basic,Married,24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,1,34,Adult,2,High,Active,With Child
191,5602,PhD,Married,66973,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,3,24,Adult,2,High,Passive,Without Child
193,1324,Graduation,Married,38872,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,2,25,Adult,2,High,Passive,With Child
194,326,Graduation,Married,51148,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,40,Middle Age Adult,3,High,Active,With Child
195,7224,Graduation,Married,31353,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
196,6999,Master,Married,69661,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,3,34,Adult,2,High,Active,Without Child
197,9938,Graduation,Married,80067,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,2,59,Middle Age Adult,3,High,Active,Without Child
198,6422,Graduation,Married,86718,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,2,59,Middle Age Adult,3,High,Active,Without Child
199,3182,PhD,Single,46854,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,3,41,Middle Age Adult,3,High,Active,With Child
200,7300,Graduation,Single,69142,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,2,62,Elder,4,High,Active,With Child
201,10424,Graduation,Single,75922,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,2,45,Middle Age Adult,3,High,Active,Without Child
202,8727,Graduation,Single,63693,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,2,35,Adult,2,High,Active,With Child
203,2798,PhD,Married,102160,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,3,35,Adult,2,High,Active,Without Child
204,1030,PhD,Single,40637,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,3,48,Middle Age Adult,3,High,Active,With Child
205,624,Master,Single,18890,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,3,28,Adult,2,High,Active,Without Child
206,5176,Graduation,Married,29604,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,2,25,Adult,2,High,Active,With Child
207,5552,Master,Single,48721,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,3,50,Middle Age Adult,3,High,Active,With Child
208,868,Graduation,Married,44794,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,2,48,Middle Age Adult,3,High,Passive,With Child
209,380,Graduation,Single,64497,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,2,58,Middle Age Adult,3,High,Active,With Child
210,2677,Graduation,Married,46097,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,2,57,Middle Age Adult,3,High,Active,With Child
211,6521,Graduation,Married,77972,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,2,60,Elder,4,High,Active,Without Child
212,6927,PhD,Married,44377,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,With Child
213,2877,Master,Married,46014,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,3,39,Adult,2,High,Active,With Child
214,0,Graduation,Married,70951,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,2,28,Adult,2,High,Active,Without Child
215,1584,Graduation,Married,41443,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,2,37,Adult,2,High,Active,With Child
216,7264,Master,Single,52195,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,36,Adult,2,High,Active,With Child
217,6274,Master,Married,83790,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,3,65,Elder,4,High,Active,Without Child
218,1377,Master,Single,44551,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,3,59,Middle Age Adult,3,High,Active,With Child
219,454,Graduation,Married,69508,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,2,32,Adult,2,High,Active,With Child
220,1755,Master,Married,45204,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,3,26,Adult,2,High,Passive,With Child
221,2075,Graduation,Married,72460,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,2,44,Middle Age Adult,3,High,Active,Without Child
222,4785,PhD,Married,77622,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,With Child
223,9076,PhD,Married,30732,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,3,33,Adult,2,High,Active,With Child
224,7079,Graduation,Single,63887,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,2,50,Middle Age Adult,3,High,Active,With Child
225,4653,Graduation,Married,42011,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,2,35,Adult,2,High,Active,With Child
226,7375,Graduation,Married,51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
227,709,Graduation,Single,51537,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,2,60,Elder,4,High,Active,With Child
228,460,PhD,Married,79930,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,3,40,Middle Age Adult,3,High,Active,Without Child
229,3726,PhD,Married,34320,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,3,28,Adult,2,High,Active,With Child
230,6798,Graduation,Single,37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,47,Middle Age Adult,3,High,Active,With Child
231,5341,Master,Single,81975,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,3,51,Middle Age Adult,3,High,Active,With Child
232,1606,Graduation,Married,38590,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,2,42,Middle Age Adult,3,High,Active,With Child
233,9617,Graduation,Single,15033,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,2,63,Elder,4,High,Active,Without Child
234,3233,PhD,Married,62745,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,3,48,Middle Age Adult,3,High,Active,With Child
235,89,Master,Married,22212,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,3,38,Adult,2,High,Active,With Child
236,2936,Master,Married,23661,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,3,31,Adult,2,High,Active,With Child
237,9449,PhD,Single,79761,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,3,55,Middle Age Adult,3,High,Active,With Child
238,7297,Graduation,Single,7500,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,2,40,Middle Age Adult,3,Upper Middle,Active,With Child
240,313,Graduation,Single,73455,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2,45,Middle Age Adult,3,High,Passive,Without Child
241,9940,Graduation,Married,64961,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,2,54,Middle Age Adult,3,High,Passive,With Child
242,10735,Graduation,Single,22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,2,42,Middle Age Adult,3,High,Active,With Child
243,9529,Graduation,Married,73687,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,2,23,Adult,2,High,Active,Without Child
244,6439,Graduation,Married,61074,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,2,54,Middle Age Adult,3,High,Active,With Child
245,7411,PhD,Married,31686,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,3,50,Middle Age Adult,3,High,Active,With Child
246,2176,Graduation,Married,80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,2,41,Middle Age Adult,3,High,Active,With Child
247,9265,Graduation,Married,75027,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,2,60,Elder,4,High,Active,With Child
248,8867,PhD,Married,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,3,24,Adult,2,High,Active,Without Child
249,8932,Master,Married,65176,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,3,43,Middle Age Adult,3,High,Active,With Child
250,10236,Master,Single,31160,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,3,38,Adult,2,High,Active,With Child
251,6340,Graduation,Single,29938,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,2,28,Adult,2,High,Active,With Child
252,10089,Graduation,Single,102692,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,2,39,Adult,2,High,Active,Without Child
253,2227,Master,Married,26490,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,3,54,Middle Age Adult,3,High,Passive,Without Child
254,10992,Graduation,Married,75702,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,2,45,Middle Age Adult,3,High,Active,With Child
255,5304,PhD,Single,30899,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,3,38,Adult,2,High,Active,With Child
256,309,PhD,Married,63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,3,51,Middle Age Adult,3,High,Active,With Child
257,3406,Graduation,Single,45989,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,2,48,Middle Age Adult,3,High,Passive,With Child
258,2661,Graduation,Single,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,2,49,Middle Age Adult,3,High,Passive,With Child
259,3153,PhD,Single,40737,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,3,56,Middle Age Adult,3,High,Active,With Child
260,10264,Graduation,Single,15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,2,33,Adult,2,High,Active,With Child
261,1184,PhD,Single,69674,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,3,45,Middle Age Adult,3,High,Active,With Child
262,4200,Master,Married,44159,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,3,44,Middle Age Adult,3,High,Active,With Child
263,9396,PhD,Married,37717,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,3,34,Adult,2,High,Active,With Child
264,2387,Master,Married,43776,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,3,61,Elder,4,High,Active,With Child
265,6690,Master,Married,38179,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,3,47,Middle Age Adult,3,High,Active,With Child
266,1225,Graduation,Married,80124,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,2,51,Middle Age Adult,3,High,Active,Without Child
267,9703,PhD,Married,38097,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,3,42,Middle Age Adult,3,High,Active,With Child
268,291,Graduation,Married,72940,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,2,43,Middle Age Adult,3,High,Active,Without Child
269,4557,Graduation,Married,22070,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,2,43,Middle Age Adult,3,High,Active,With Child
270,2379,Graduation,Single,69267,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,2,59,Middle Age Adult,3,High,Active,Without Child
271,5726,Master,Single,31788,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,3,31,Adult,2,High,Active,With Child
272,3066,PhD,Married,61905,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,3,39,Adult,2,High,Active,With Child
273,6336,Graduation,Married,29315,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,2,54,Middle Age Adult,3,High,Active,With Child
274,10967,Graduation,Single,33378,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,2,50,Middle Age Adult,3,High,Active,With Child
275,2304,PhD,Married,66313,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,3,50,Middle Age Adult,3,High,Active,With Child
276,3445,Graduation,Single,60714,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,2,57,Middle Age Adult,3,High,Active,Without Child
277,7828,Master,Married,77882,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,3,33,Adult,2,High,Active,Without Child
278,3762,PhD,Single,69867,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,3,27,Adult,2,High,Active,Without Child
279,4391,Master,Single,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,3,45,Middle Age Adult,3,High,Active,With Child
280,4669,Basic,Married,24480,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,1,32,Adult,2,High,Active,With Child
281,10144,Graduation,Married,51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,2,36,Adult,2,High,Active,With Child
282,8652,Graduation,Married,37760,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,2,66,Elder,4,High,Active,Without Child
283,1672,PhD,Married,65640,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,3,40,Middle Age Adult,3,High,Active,With Child
284,8962,Master,Married,44319,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,3,39,Adult,2,High,Active,With Child
285,9974,Graduation,Married,30631,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,2,39,Adult,2,High,Active,With Child
286,10983,Graduation,Married,75278,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,2,61,Elder,4,High,Active,Without Child
287,8148,Master,Married,50898,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,3,57,Middle Age Adult,3,High,Active,With Child
288,10102,Graduation,Single,79946,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,2,48,Middle Age Adult,3,High,Active,Without Child
289,4697,Master,Single,35416,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,3,64,Elder,4,High,Active,Without Child
290,9262,Master,Married,32414,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,3,29,Adult,2,High,Active,Without Child
291,7254,Graduation,Married,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,2,44,Middle Age Adult,3,High,Active,With Child
292,4543,Graduation,Married,82497,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,2,32,Adult,2,High,Active,Without Child
293,4927,Graduation,Married,16626,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,2,43,Middle Age Adult,3,High,Active,With Child
294,10451,Graduation,Married,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,2,48,Middle Age Adult,3,High,Active,With Child
295,2926,Master,Married,55951,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,3,60,Elder,4,High,Active,With Child
296,2874,Master,Single,35388,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,3,25,Adult,2,High,Active,With Child
297,9738,Master,Married,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,3,27,Adult,2,High,Active,With Child
298,7119,Graduation,Single,68627,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,2,31,Adult,2,High,Active,Without Child
299,3924,PhD,Single,57912,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,3,49,Middle Age Adult,3,High,Active,With Child
300,5827,Graduation,Single,35246,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,2,56,Middle Age Adult,3,High,Active,With Child
301,5596,Master,Married,58821,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,3,57,Middle Age Adult,3,High,Active,With Child
302,10812,PhD,Married,46377,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,3,36,Adult,2,High,Active,With Child
303,1717,Graduation,Single,39747,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,2,26,Adult,2,High,Active,With Child
304,9491,Graduation,Married,23976,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,2,29,Adult,2,High,Active,With Child
305,9274,Master,Married,80950,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,3,52,Middle Age Adult,3,High,Active,Without Child
306,6609,Graduation,Single,27038,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,2,46,Middle Age Adult,3,High,Active,Without Child
307,6963,Graduation,Single,77457,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,2,67,Elder,4,High,Active,Without Child
308,4440,Master,Married,64100,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,3,49,Middle Age Adult,3,High,Passive,With Child
309,1379,Master,Married,42670,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,3,21,Adult,2,High,Active,Without Child
310,10032,Graduation,Single,12571,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,2,38,Adult,2,Upper Middle,Active,With Child
311,2826,Graduation,Married,22574,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,2,46,Middle Age Adult,3,High,Active,With Child
312,2437,Graduation,Married,33996,0,0,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,2,24,Adult,2,High,Active,Without Child
313,6320,Master,Single,70893,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,3,37,Adult,2,High,Active,Without Child
314,3050,Graduation,Married,54198,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,2,47,Middle Age Adult,3,High,Active,With Child
315,231,Master,Married,28839,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,3,58,Middle Age Adult,3,High,Active,With Child
316,2392,Graduation,Married,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,2,41,Middle Age Adult,3,High,Active,With Child
317,9478,Graduation,Single,66503,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,2,27,Adult,2,High,Active,With Child
318,113,Graduation,Married,30833,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,2,62,Elder,4,High,Active,With Child
319,2863,Graduation,Single,53187,1,2,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,2,43,Middle Age Adult,3,High,Active,With Child
320,1802,Graduation,Married,64795,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,2,42,Middle Age Adult,3,High,Active,With Child
321,520,Graduation,Married,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,2,39,Adult,2,High,Active,With Child
322,8275,PhD,Single,47025,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,49,Middle Age Adult,3,High,Active,With Child
323,9750,PhD,Single,64325,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,3,52,Middle Age Adult,3,High,Active,With Child
324,2607,Graduation,Single,40464,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,2,60,Elder,4,High,Active,With Child
325,7214,Graduation,Married,62187,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,2,56,Middle Age Adult,3,High,Active,Without Child
326,5835,PhD,Single,14849,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,3,37,Adult,2,High,Active,With Child
327,3896,Graduation,Married,27255,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,2,29,Adult,2,High,Active,With Child
328,10350,PhD,Married,54432,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,3,63,Elder,4,High,Active,With Child
329,7786,PhD,Single,29999,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,3,27,Adult,2,High,Active,With Child
330,2861,Graduation,Single,24072,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,2,30,Adult,2,High,Active,With Child
331,663,PhD,Single,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,3,24,Adult,2,High,Active,Without Child
332,10675,PhD,Married,66334,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,3,57,Middle Age Adult,3,High,Active,With Child
333,2521,Master,Married,35178,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,3,42,Middle Age Adult,3,High,Active,With Child
334,9592,Graduation,Married,22010,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,2,30,Adult,2,High,Active,With Child
335,10151,Graduation,Single,62204,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,2,52,Middle Age Adult,3,High,Active,With Child
336,7381,Graduation,Single,75693,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,2,44,Middle Age Adult,3,High,Active,Without Child
337,4099,Graduation,Married,30675,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,2,40,Middle Age Adult,3,High,Active,With Child
338,9560,Graduation,Married,83003,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,2,48,Middle Age Adult,3,High,Active,Without Child
340,10172,Graduation,Single,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,2,24,Adult,2,High,Passive,Without Child
341,11191,Graduation,Single,41411,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,2,27,Adult,2,High,Active,Without Child
342,9707,PhD,Married,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,3,43,Middle Age Adult,3,High,Active,With Child
343,6245,PhD,Married,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,3,63,Elder,4,High,Active,With Child
344,8234,Basic,Married,27190,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,1,40,Middle Age Adult,3,High,Active,With Child
345,1411,Graduation,Single,82623,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,2,61,Elder,4,High,Active,Without Child
346,8553,Graduation,Married,44300,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,2,48,Middle Age Adult,3,High,Active,With Child
347,1826,Graduation,Single,84835,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,2,44,Middle Age Adult,3,High,Active,Without Child
